,smiles,string,deltaGmin,A2_normalized,deltaGmin_cat,A2_normalized_cat,num_[W],max_[W],num_[Tr],max_[Tr],num_[Ta],max_[Ta],num_[R],max_[R],[W],[W],[Tr],[Tr],[Ta],[Ta],[R],[R],rel_shannon,length
2660,[W][R][W][Tr][Ta][Tr][R][Ta][Tr][Ta][R][Tr][R][W][W][Tr][W][Ta][Ta][R][R][R][Ta][R][W][W][R][Tr][R][R][R][W],W-R-W-B-A-B-R-A-B-A-R-B-R-W-W-B-W-A-A-R-R-R-A-R-W-W-R-B-R-R-R-W,-14.456908555555556,0.3296180238503599,small,very large,0.4,2,0.0,0,0.2,2,0.4,3,8.0,0.25,6.0,0.1875,6.0,0.1875,12.0,0.375,0.3872556248918266,32
2661,[R][Tr][W][R][R][W][Ta][Ta][Tr][Ta][W][R][Tr][Tr][R][W][W][Tr][Tr][W][R][Ta][W][R][R][R][R][R][W][Ta][Ta][R],R-B-W-R-R-W-A-A-B-A-W-R-B-B-R-W-W-B-B-W-R-A-W-R-R-R-R-R-W-A-A-R,-13.583097822222232,0.1527302542845922,small,large,0.1428571428571428,2,0.2857142857142857,2,0.2857142857142857,2,0.2857142857142857,5,8.0,0.25,6.0,0.1875,6.0,0.1875,12.0,0.375,0.3872556248918266,32
2662,[R][R][Tr][Ta][R][Tr][Tr][R][W][Tr][R][Tr][W][Ta][Ta][W][W][W][R][R][Ta][Tr][R][R][W][W][Ta][R][W][R][Ta][R],R-R-B-A-R-B-B-R-W-B-R-B-W-A-A-W-W-W-R-R-A-B-R-R-W-W-A-R-W-R-A-R,-13.837081599999998,0.2032490034456177,small,large,0.2857142857142857,3,0.1428571428571428,2,0.1428571428571428,2,0.4285714285714285,2,8.0,0.25,6.0,0.1875,6.0,0.1875,12.0,0.375,0.3872556248918266,32
2663,[W][W][W][R][W][R][Tr][Ta][R][Ta][Tr][W][Ta][Ta][R][W][R][Tr][R][R][Ta][R][Ta][Tr][R][W][R][Tr][R][W][Tr][R],W-W-W-R-W-R-B-A-R-A-B-W-A-A-R-W-R-B-R-R-A-R-A-B-R-W-R-B-R-W-B-R,-13.811796666666671,0.3445275807426972,small,very large,0.3333333333333333,3,0.0,0,0.3333333333333333,2,0.3333333333333333,2,8.0,0.25,6.0,0.1875,6.0,0.1875,12.0,0.375,0.3872556248918266,32
2664,[Tr][Tr][W][Ta][R][W][R][W][Ta][R][Ta][R][R][Ta][W][R][Tr][W][Tr][W][Tr][R][Tr][R][Ta][R][R][R][R][Ta][W][W],B-B-W-A-R-W-R-W-A-R-A-R-R-A-W-R-B-W-B-W-B-R-B-R-A-R-R-R-R-A-W-W,-14.843820199999996,-0.0630978797455261,very small,very small,0.25,2,0.25,2,0.0,0,0.5,4,8.0,0.25,6.0,0.1875,6.0,0.1875,12.0,0.375,0.3872556248918266,32
2665,[W][R][R][W][W][R][W][Tr][Ta][W][R][Ta][Tr][Tr][Tr][Ta][Ta][R][R][R][W][R][W][R][R][W][R][W][R][Ta][Tr][Tr][Ta][W],W-R-R-W-W-R-W-B-A-W-R-A-B-B-B-A-A-R-R-R-W-R-W-R-R-W-R-W-R-A-B-B-A-W,-12.799865000000004,0.1571220783664826,small,large,0.1428571428571428,2,0.2857142857142857,3,0.1428571428571428,2,0.4285714285714285,3,10.0,0.2941176470588235,6.0,0.1764705882352941,6.0,0.1764705882352941,12.0,0.3529411764705882,0.379915222548161,34
2666,[Tr][Ta][R][W][W][Ta][W][W][R][R][W][R][R][Tr][Tr][Ta][W][W][R][Ta][Tr][Ta][W][R][Tr][R][R][R][R][W][R][Tr][Ta][W],B-A-R-W-W-A-W-W-R-R-W-R-R-B-B-A-W-W-R-A-B-A-W-R-B-R-R-R-R-W-R-B-A-W,-12.855865200000006,0.0476040325390706,small,medium,0.4285714285714285,2,0.1428571428571428,2,0.0,0,0.4285714285714285,4,10.0,0.2941176470588235,6.0,0.1764705882352941,6.0,0.1764705882352941,12.0,0.3529411764705882,0.379915222548161,34
2667,[R][W][R][R][R][W][Tr][W][Ta][R][W][W][Ta][R][Ta][Ta][W][R][R][W][W][Ta][W][Tr][Tr][R][Tr][R][Tr][Ta][R][Tr][W][R],R-W-R-R-R-W-B-W-A-R-W-W-A-R-A-A-W-R-R-W-W-A-W-B-B-R-B-R-B-A-R-B-W-R,-12.993100422222218,0.1052603299609355,small,medium,0.3333333333333333,2,0.1666666666666666,2,0.1666666666666666,2,0.3333333333333333,3,10.0,0.2941176470588235,6.0,0.1764705882352941,6.0,0.1764705882352941,12.0,0.3529411764705882,0.379915222548161,34
2668,[W][R][Tr][R][R][Ta][W][R][Tr][Ta][R][Tr][R][W][R][Tr][W][Ta][W][Ta][R][R][W][Tr][W][R][Ta][Ta][R][W][W][R][W][Tr],W-R-B-R-R-A-W-R-B-A-R-B-R-W-R-B-W-A-W-A-R-R-W-B-W-R-A-A-R-W-W-R-W-B,-12.08783671111112,0.0476155665858316,medium,medium,0.25,2,0.0,0,0.25,2,0.5,2,10.0,0.2941176470588235,6.0,0.1764705882352941,6.0,0.1764705882352941,12.0,0.3529411764705882,0.379915222548161,34
2669,[R][W][R][W][R][R][R][R][R][R][R][Tr][W][Tr][R][Tr][Tr][W][W][Tr][Ta][Ta][W][W][W][Tr][Ta][R][W][Ta][Ta][Ta][R][W],R-W-R-W-R-R-R-R-R-R-R-B-W-B-R-B-B-W-W-B-A-A-W-W-W-B-A-R-W-A-A-A-R-W,-14.011631977777787,-0.0570864408808694,small,very small,0.3333333333333333,3,0.1666666666666666,2,0.3333333333333333,3,0.1666666666666666,7,10.0,0.2941176470588235,6.0,0.1764705882352941,6.0,0.1764705882352941,12.0,0.3529411764705882,0.379915222548161,34
2670,[Tr][R][Tr][W][W][Ta][R][W][W][W][R][R][Tr][W][R][Ta][R][W][R][Ta][Tr][W][R][Tr][W][Ta][W][Tr][R][W][Ta][W][R][R][R][Ta],B-R-B-W-W-A-R-W-W-W-R-R-B-W-R-A-R-W-R-A-B-W-R-B-W-A-W-B-R-W-A-W-R-R-R-A,-12.7502372,-0.2467559865570094,medium,very small,0.5,3,0.0,0,0.0,0,0.5,3,12.0,0.3333333333333333,6.0,0.1666666666666666,6.0,0.1666666666666666,12.0,0.3333333333333333,0.3710490642551528,36
2671,[R][R][Tr][W][W][R][W][Ta][W][R][Tr][W][W][R][W][Tr][Ta][Ta][Ta][R][R][Tr][Tr][Ta][R][W][W][R][Ta][W][W][Tr][W][R][R][R],R-R-B-W-W-R-W-A-W-R-B-W-W-R-W-B-A-A-A-R-R-B-B-A-R-W-W-R-A-W-W-B-W-R-R-R,-13.488142888888884,0.3053972970057403,small,very large,0.4444444444444444,2,0.1111111111111111,2,0.1111111111111111,3,0.3333333333333333,3,12.0,0.3333333333333333,6.0,0.1666666666666666,6.0,0.1666666666666666,12.0,0.3333333333333333,0.3710490642551528,36
2672,[Ta][R][W][Tr][R][Ta][Tr][W][Tr][R][W][Tr][W][W][Ta][W][W][Ta][R][R][R][W][R][W][Tr][Ta][W][R][Tr][W][R][R][R][W][Ta][R],A-R-W-B-R-A-B-W-B-R-W-B-W-W-A-W-W-A-R-R-R-W-R-W-B-A-W-R-B-W-R-R-R-W-A-R,-13.338599644444455,0.035131835085944,small,small,0.5,2,0.0,0,0.0,0,0.5,3,12.0,0.3333333333333333,6.0,0.1666666666666666,6.0,0.1666666666666666,12.0,0.3333333333333333,0.3710490642551528,36
2673,[R][W][W][W][Tr][W][Ta][Tr][W][R][R][R][R][Tr][Tr][Ta][W][W][Ta][W][R][R][R][W][R][Ta][R][W][Ta][W][R][W][R][Tr][Ta][Tr],R-W-W-W-B-W-A-B-W-R-R-R-R-B-B-A-W-W-A-W-R-R-R-W-R-A-R-W-A-W-R-W-R-B-A-B,-12.598098266666677,0.3053914444591492,medium,very large,0.4,3,0.2,2,0.0,0,0.4,4,12.0,0.3333333333333333,6.0,0.1666666666666666,6.0,0.1666666666666666,12.0,0.3333333333333333,0.3710490642551528,36
2674,[W][W][R][Tr][R][W][Tr][Ta][R][W][Tr][W][R][R][W][R][R][Ta][W][R][R][Tr][W][Ta][Ta][W][R][W][Tr][Ta][Tr][R][W][R][W][Ta],W-W-R-B-R-W-B-A-R-W-B-W-R-R-W-R-R-A-W-R-R-B-W-A-A-W-R-W-B-A-B-R-W-R-W-A,-11.92020182222222,0.0114515011681215,medium,small,0.2,2,0.0,0,0.2,2,0.6,2,12.0,0.3333333333333333,6.0,0.1666666666666666,6.0,0.1666666666666666,12.0,0.3333333333333333,0.3710490642551528,36
2675,[R][Ta][W][W][Ta][Tr][R][R][R][Tr][R][R][Ta][Ta][W][Ta][Ta][Tr][R][Ta][R][R][Tr][Tr][W][R][R][R][Tr][Ta],R-A-W-W-A-B-R-R-R-B-R-R-A-A-W-A-A-B-R-A-R-R-B-B-W-R-R-R-B-A,-16.00950202222222,-0.1018853067581788,very small,very small,0.125,2,0.125,2,0.25,2,0.5,3,4.0,0.1333333333333333,6.0,0.2,8.0,0.2666666666666666,12.0,0.4,0.3850190648635945,30
2676,[Tr][R][R][Tr][R][R][Ta][Tr][Ta][R][Tr][W][W][Tr][R][R][Ta][W][R][R][R][R][R][Ta][Ta][Tr][Ta][Ta][W][Ta],B-R-R-B-R-R-A-B-A-R-B-W-W-B-R-R-A-W-R-R-R-R-R-A-A-B-A-A-W-A,-16.498724977777776,-0.0686264576561146,very small,very small,0.1428571428571428,2,0.0,0,0.2857142857142857,2,0.5714285714285714,5,4.0,0.1333333333333333,6.0,0.2,8.0,0.2666666666666666,12.0,0.4,0.3850190648635945,30
2677,[W][R][R][R][R][R][W][Tr][Ta][Tr][Tr][W][Ta][R][Ta][Ta][R][R][R][R][Tr][Tr][Ta][Ta][W][R][Tr][Ta][Ta][R],W-R-R-R-R-R-W-B-A-B-B-W-A-R-A-A-R-R-R-R-B-B-A-A-W-R-B-A-A-R,-17.440004511111106,0.055921126784306,very small,medium,0.0,0,0.2857142857142857,2,0.4285714285714285,2,0.2857142857142857,5,4.0,0.1333333333333333,6.0,0.2,8.0,0.2666666666666666,12.0,0.4,0.3850190648635945,30
2678,[R][R][R][Ta][Tr][Ta][R][R][R][W][W][R][Ta][Tr][Tr][Ta][Tr][R][R][Tr][W][Ta][R][R][R][Ta][W][Ta][Tr][Ta],R-R-R-A-B-A-R-R-R-W-W-R-A-B-B-A-B-R-R-B-W-A-R-R-R-A-W-A-B-A,-17.180849644444447,0.0534855461445035,very small,medium,0.1666666666666666,2,0.1666666666666666,2,0.0,0,0.6666666666666666,3,4.0,0.1333333333333333,6.0,0.2,8.0,0.2666666666666666,12.0,0.4,0.3850190648635945,30
2679,[W][R][Tr][Ta][Tr][Tr][R][Tr][Tr][Ta][R][R][R][W][R][Ta][Ta][Tr][R][W][Ta][R][Ta][R][Ta][Ta][W][R][R][R],W-R-B-A-B-B-R-B-B-A-R-R-R-W-R-A-A-B-R-W-A-R-A-R-A-A-W-R-R-R,-15.965715333333332,0.0588575301028533,very small,medium,0.0,0,0.3333333333333333,2,0.3333333333333333,2,0.3333333333333333,3,4.0,0.1333333333333333,6.0,0.2,8.0,0.2666666666666666,12.0,0.4,0.3850190648635945,30
2680,[R][R][Ta][Ta][W][Tr][W][R][W][Tr][W][Ta][Ta][R][R][Ta][R][W][R][Tr][R][Tr][Tr][Ta][R][Tr][R][R][Ta][Ta][W][R],R-R-A-A-W-B-W-R-W-B-W-A-A-R-R-A-R-W-R-B-R-B-B-A-R-B-R-R-A-A-W-R,-16.070586466666665,0.0186672958995882,very small,small,0.0,0,0.1428571428571428,2,0.4285714285714285,2,0.4285714285714285,2,6.0,0.1875,6.0,0.1875,8.0,0.25,12.0,0.375,0.3872556248918266,32
2681,[Tr][R][Ta][Tr][R][Tr][W][R][W][Ta][W][R][Ta][Ta][R][R][W][W][R][R][W][Ta][R][R][R][Tr][R][Ta][Ta][Tr][Ta][Tr],B-R-A-B-R-B-W-R-W-A-W-R-A-A-R-R-W-W-R-R-W-A-R-R-R-B-R-A-A-B-A-B,-14.28551697777778,-0.269937369143556,small,very small,0.1666666666666666,2,0.0,0,0.3333333333333333,2,0.5,3,6.0,0.1875,6.0,0.1875,8.0,0.25,12.0,0.375,0.3872556248918266,32
2682,[R][R][W][Ta][W][W][Ta][Tr][Ta][R][Tr][Ta][R][W][W][Tr][R][R][Tr][W][R][Tr][Ta][R][Ta][Ta][Tr][R][R][R][Ta][R],R-R-W-A-W-W-A-B-A-R-B-A-R-W-W-B-R-R-B-W-R-B-A-R-A-A-B-R-R-R-A-R,-16.500395911111116,0.287685447682122,very small,very large,0.3333333333333333,2,0.0,0,0.1666666666666666,2,0.5,3,6.0,0.1875,6.0,0.1875,8.0,0.25,12.0,0.375,0.3872556248918266,32
2683,[R][Ta][Ta][W][Tr][Tr][Ta][R][Tr][Ta][R][R][Ta][R][R][Tr][Ta][R][W][R][Ta][Tr][R][R][R][W][W][R][Tr][Ta][W][W],R-A-A-W-B-B-A-R-B-A-R-R-A-R-R-B-A-R-W-R-A-B-R-R-R-W-W-R-B-A-W-W,-16.23920366666666,0.2226666305841307,very small,large,0.2857142857142857,2,0.1428571428571428,2,0.1428571428571428,2,0.4285714285714285,3,6.0,0.1875,6.0,0.1875,8.0,0.25,12.0,0.375,0.3872556248918266,32
2684,[Ta][R][Tr][R][R][W][Tr][W][R][W][R][W][Ta][Ta][Ta][R][Tr][Tr][R][W][Tr][Tr][R][R][Ta][R][Ta][W][Ta][R][R][Ta],A-R-B-R-R-W-B-W-R-W-R-W-A-A-A-R-B-B-R-W-B-B-R-R-A-R-A-W-A-R-R-A,-15.946551644444437,0.0178552763318149,very small,small,0.0,0,0.3333333333333333,2,0.1666666666666666,3,0.5,2,6.0,0.1875,6.0,0.1875,8.0,0.25,12.0,0.375,0.3872556248918266,32
2685,[R][Tr][Ta][Tr][W][Ta][Tr][R][R][Ta][Tr][Ta][R][Tr][R][W][R][Ta][R][W][W][Ta][Ta][W][Ta][Tr][W][R][W][R][W][R][R][R],R-B-A-B-W-A-B-R-R-A-B-A-R-B-R-W-R-A-R-W-W-A-A-W-A-B-W-R-W-R-W-R-R-R,-15.056499555555554,0.1201163965147957,very small,medium,0.25,2,0.0,0,0.25,2,0.5,3,8.0,0.2352941176470588,6.0,0.1764705882352941,8.0,0.2352941176470588,12.0,0.3529411764705882,0.3841300586702245,34
2686,[Ta][W][R][Tr][Tr][Ta][R][Ta][W][Tr][R][R][R][Ta][R][W][R][R][W][Ta][W][R][Ta][R][R][Tr][Tr][W][Ta][W][Ta][Tr][R][W],A-W-R-B-B-A-R-A-W-B-R-R-R-A-R-W-R-R-W-A-W-R-A-R-R-B-B-W-A-W-A-B-R-W,-14.707740244444436,-0.0469505072208744,small,small,0.0,0,0.4,2,0.0,0,0.6,3,8.0,0.2352941176470588,6.0,0.1764705882352941,8.0,0.2352941176470588,12.0,0.3529411764705882,0.3841300586702245,34
2687,[R][R][W][Ta][Ta][R][R][Tr][W][R][W][Tr][Tr][W][R][Ta][Ta][R][Tr][W][W][R][W][R][Ta][R][Tr][R][Ta][R][Ta][Tr][W][Ta],R-R-W-A-A-R-R-B-W-R-W-B-B-W-R-A-A-R-B-W-W-R-W-R-A-R-B-R-A-R-A-B-W-A,-17.505802022222223,0.2306762842177656,very small,very large,0.1666666666666666,2,0.1666666666666666,2,0.3333333333333333,2,0.3333333333333333,2,8.0,0.2352941176470588,6.0,0.1764705882352941,8.0,0.2352941176470588,12.0,0.3529411764705882,0.3841300586702245,34
2688,[Tr][Tr][W][Tr][W][Ta][Tr][R][R][R][R][W][Ta][R][W][Ta][Ta][R][W][W][R][R][Tr][R][Ta][R][Tr][R][W][Ta][Ta][W][R][Ta],B-B-W-B-W-A-B-R-R-R-R-W-A-R-W-A-A-R-W-W-R-R-B-R-A-R-B-R-W-A-A-W-R-A,-15.162508155555548,0.1823955198723164,very small,large,0.1666666666666666,2,0.1666666666666666,2,0.3333333333333333,2,0.3333333333333333,4,8.0,0.2352941176470588,6.0,0.1764705882352941,8.0,0.2352941176470588,12.0,0.3529411764705882,0.3841300586702245,34
2689,[Ta][Ta][Ta][Ta][W][R][W][Tr][Ta][Ta][Tr][R][R][R][W][Ta][R][W][R][W][W][R][Ta][W][R][R][Tr][R][Tr][R][W][Tr][Tr][R],A-A-A-A-W-R-W-B-A-A-B-R-R-R-W-A-R-W-R-W-W-R-A-W-R-R-B-R-B-R-W-B-B-R,-14.2480520888889,0.0777424409262477,small,medium,0.1666666666666666,2,0.1666666666666666,2,0.3333333333333333,4,0.3333333333333333,3,8.0,0.2352941176470588,6.0,0.1764705882352941,8.0,0.2352941176470588,12.0,0.3529411764705882,0.3841300586702245,34
2690,[Tr][Tr][Ta][W][R][R][R][R][W][Ta][R][Ta][W][W][W][R][Ta][Ta][Ta][R][Tr][Ta][W][R][W][R][R][W][W][Tr][R][Ta][Tr][W][Tr][R],B-B-A-W-R-R-R-R-W-A-R-A-W-W-W-R-A-A-A-R-B-A-W-R-W-R-R-W-W-B-R-A-B-W-B-R,-14.332479311111111,0.032846223482506,small,small,0.3333333333333333,3,0.1666666666666666,2,0.1666666666666666,3,0.3333333333333333,4,10.0,0.2777777777777778,6.0,0.1666666666666666,8.0,0.2222222222222222,12.0,0.3333333333333333,0.378087872919053,36
2691,[R][R][W][W][Ta][W][Tr][Ta][R][Tr][W][R][R][Tr][Tr][Tr][W][R][R][Ta][W][Ta][R][W][R][Ta][Ta][W][W][Ta][R][Ta][Tr][R][R][W],R-R-W-W-A-W-B-A-R-B-W-R-R-B-B-B-W-R-R-A-W-A-R-W-R-A-A-W-W-A-R-A-B-R-R-W,-14.407252244444436,0.0681201246456076,small,medium,0.25,2,0.125,3,0.125,2,0.5,2,10.0,0.2777777777777778,6.0,0.1666666666666666,8.0,0.2222222222222222,12.0,0.3333333333333333,0.378087872919053,36
2692,[W][R][Tr][R][W][R][Tr][R][Ta][R][W][Tr][W][Tr][R][R][W][R][R][Ta][W][Tr][W][Ta][R][Ta][R][W][Tr][Ta][W][Ta][Ta][Ta][W][R],W-R-B-R-W-R-B-R-A-R-W-B-W-B-R-R-W-R-R-A-W-B-W-A-R-A-R-W-B-A-W-A-A-A-W-R,-14.069960333333334,-0.2183853747885251,small,very small,0.0,0,0.0,0,0.3333333333333333,3,0.6666666666666666,2,10.0,0.2777777777777778,6.0,0.1666666666666666,8.0,0.2222222222222222,12.0,0.3333333333333333,0.378087872919053,36
2693,[Ta][R][Tr][Tr][R][R][Ta][W][R][W][Ta][Ta][W][R][W][Tr][R][R][Ta][W][R][Tr][W][Ta][R][R][W][Tr][W][R][Ta][R][W][W][Tr][Ta],A-R-B-B-R-R-A-W-R-W-A-A-W-R-W-B-R-R-A-W-R-B-W-A-R-R-W-B-W-R-A-R-W-W-B-A,-14.269499333333323,0.3621890929198217,small,very large,0.1666666666666666,2,0.1666666666666666,2,0.1666666666666666,2,0.5,2,10.0,0.2777777777777778,6.0,0.1666666666666666,8.0,0.2222222222222222,12.0,0.3333333333333333,0.378087872919053,36
2694,[W][Tr][W][Tr][R][Ta][Ta][Tr][W][Ta][Ta][R][W][Tr][Ta][W][Ta][R][W][Tr][R][R][R][Ta][R][W][R][W][R][R][R][W][R][Tr][W][Ta],W-B-W-B-R-A-A-B-W-A-A-R-W-B-A-W-A-R-W-B-R-R-R-A-R-W-R-W-R-R-R-W-R-B-W-A,-14.527935444444449,-0.0352484559851867,small,small,0.0,0,0.0,0,0.5,2,0.5,3,10.0,0.2777777777777778,6.0,0.1666666666666666,8.0,0.2222222222222222,12.0,0.3333333333333333,0.378087872919053,36
2695,[W][R][Tr][W][R][Ta][Tr][Ta][R][R][W][R][W][W][W][R][W][W][Ta][W][R][Ta][R][Tr][Ta][W][Tr][Ta][Ta][R][R][Tr][W][Ta][R][R][W][Tr],W-R-B-W-R-A-B-A-R-R-W-R-W-W-W-R-W-W-A-W-R-A-R-B-A-W-B-A-A-R-R-B-W-A-R-R-W-B,-13.51614766666668,0.1079937787952956,small,medium,0.3333333333333333,3,0.0,0,0.1666666666666666,2,0.5,2,12.0,0.3157894736842105,6.0,0.1578947368421052,8.0,0.2105263157894736,12.0,0.3157894736842105,0.37043380357987,38
2696,[W][W][Tr][Tr][Ta][R][Ta][Ta][R][W][Tr][W][R][W][Tr][Ta][R][Ta][Ta][W][Tr][R][W][R][R][W][W][W][W][R][R][Tr][R][Ta][Ta][R][R][W],W-W-B-B-A-R-A-A-R-W-B-W-R-W-B-A-R-A-A-W-B-R-W-R-R-W-W-W-W-R-R-B-R-A-A-R-R-W,-14.951398266666656,-0.1538032212704749,very small,very small,0.2222222222222222,4,0.1111111111111111,2,0.3333333333333333,2,0.3333333333333333,2,12.0,0.3157894736842105,6.0,0.1578947368421052,8.0,0.2105263157894736,12.0,0.3157894736842105,0.37043380357987,38
2697,[W][W][W][R][Tr][R][R][W][W][W][Ta][Ta][Ta][W][W][Ta][Tr][W][R][Ta][R][R][Tr][R][R][R][Tr][Tr][R][Ta][R][W][Ta][W][R][Tr][Ta][W],W-W-W-R-B-R-R-W-W-W-A-A-A-W-W-A-B-W-R-A-R-R-B-R-R-R-B-B-R-A-R-W-A-W-R-B-A-W,-13.378487577777776,0.0515132043547042,small,medium,0.375,3,0.125,2,0.125,3,0.375,3,12.0,0.3157894736842105,6.0,0.1578947368421052,8.0,0.2105263157894736,12.0,0.3157894736842105,0.37043380357987,38
2698,[W][Tr][W][R][R][Tr][Ta][Tr][Tr][R][Ta][W][W][W][R][W][Ta][W][R][W][R][R][Tr][R][W][R][W][W][Ta][Ta][R][W][Tr][Ta][R][Ta][R][Ta],W-B-W-R-R-B-A-B-B-R-A-W-W-W-R-W-A-W-R-W-R-R-B-R-W-R-W-W-A-A-R-W-B-A-R-A-R-A,-14.042510355555546,0.0246795087307545,small,small,0.3333333333333333,3,0.1666666666666666,2,0.1666666666666666,2,0.3333333333333333,2,12.0,0.3157894736842105,6.0,0.1578947368421052,8.0,0.2105263157894736,12.0,0.3157894736842105,0.37043380357987,38
2699,[W][Ta][R][W][W][W][W][Ta][R][Tr][Ta][W][W][Tr][Ta][R][Tr][R][Tr][R][W][Tr][W][R][Ta][Ta][R][W][W][W][R][Tr][R][R][R][Ta][R][Ta],W-A-R-W-W-W-W-A-R-B-A-W-W-B-A-R-B-R-B-R-W-B-W-R-A-A-R-W-W-W-R-B-R-R-R-A-R-A,-14.03140344444444,-0.1281504459101191,small,very small,0.6,4,0.0,0,0.2,2,0.2,3,12.0,0.3157894736842105,6.0,0.1578947368421052,8.0,0.2105263157894736,12.0,0.3157894736842105,0.37043380357987,38
2700,[Tr][R][Ta][Ta][W][Ta][Ta][R][Tr][Ta][R][Ta][R][Tr][R][R][R][Ta][Tr][Tr][W][Ta][R][R][R][Tr][R][W][Ta][Ta][R][W],B-R-A-A-W-A-A-R-B-A-R-A-R-B-R-R-R-A-B-B-W-A-R-R-R-B-R-W-A-A-R-W,-17.166753777777785,0.1794974930917041,very small,large,0.0,0,0.1666666666666666,2,0.5,2,0.3333333333333333,3,4.0,0.125,6.0,0.1875,10.0,0.3125,12.0,0.375,0.3765712127384098,32
2701,[R][R][Tr][Ta][Ta][Ta][R][R][R][W][Tr][Ta][R][R][W][R][Ta][R][Ta][R][Ta][Tr][R][Ta][Ta][W][R][Tr][W][Tr][Ta][Tr],R-R-B-A-A-A-R-R-R-W-B-A-R-R-W-R-A-R-A-R-A-B-R-A-A-W-R-B-W-B-A-B,-18.35790788888888,0.1947555731404835,very small,large,0.0,0,0.0,0,0.4,3,0.6,3,4.0,0.125,6.0,0.1875,10.0,0.3125,12.0,0.375,0.3765712127384098,32
2702,[Ta][W][R][R][W][R][Tr][R][Tr][W][Ta][R][R][Tr][R][Ta][Ta][W][Tr][R][Tr][R][R][Ta][R][R][Tr][Ta][Ta][Ta][Ta][Ta],A-W-R-R-W-R-B-R-B-W-A-R-R-B-R-A-A-W-B-R-B-R-R-A-R-R-B-A-A-A-A-A,-17.55263086666667,-0.0343638679507739,very small,small,0.0,0,0.0,0,0.3333333333333333,5,0.6666666666666666,2,4.0,0.125,6.0,0.1875,10.0,0.3125,12.0,0.375,0.3765712127384098,32
2703,[Tr][R][Ta][Tr][R][Ta][Ta][Ta][W][Ta][R][R][R][Tr][R][R][Ta][R][R][Ta][Ta][R][Ta][R][W][W][Tr][Ta][W][R][Tr][Tr],B-R-A-B-R-A-A-A-W-A-R-R-R-B-R-R-A-R-R-A-A-R-A-R-W-W-B-A-W-R-B-B,-18.072854,-0.1937958982157386,very small,very small,0.1428571428571428,2,0.1428571428571428,2,0.2857142857142857,3,0.4285714285714285,3,4.0,0.125,6.0,0.1875,10.0,0.3125,12.0,0.375,0.3765712127384098,32
2704,[R][Tr][Tr][R][R][Ta][Ta][Ta][R][Tr][Ta][R][W][R][W][W][Ta][R][R][Ta][R][Tr][R][Ta][Ta][R][W][R][Ta][Ta][Tr][Tr],R-B-B-R-R-A-A-A-R-B-A-R-W-R-W-W-A-R-R-A-R-B-R-A-A-R-W-R-A-A-B-B,-18.155457822222225,-0.211270822765479,very small,very small,0.125,2,0.25,2,0.375,3,0.25,2,4.0,0.125,6.0,0.1875,10.0,0.3125,12.0,0.375,0.3765712127384098,32
2705,[W][R][Ta][Tr][R][W][R][W][R][Tr][R][Ta][W][R][Ta][W][Tr][R][Ta][Tr][Ta][R][R][W][Ta][Tr][Ta][R][R][Ta][Ta][Ta][Tr][R],W-R-A-B-R-W-R-W-R-B-R-A-W-R-A-W-B-R-A-B-A-R-R-W-A-B-A-R-R-A-A-A-B-R,-16.726568311111112,0.0756137909568245,very small,medium,0.0,0,0.0,0,0.3333333333333333,3,0.6666666666666666,2,6.0,0.1764705882352941,6.0,0.1764705882352941,10.0,0.2941176470588235,12.0,0.3529411764705882,0.379915222548161,34
2706,[R][R][Ta][Tr][Ta][R][R][Ta][Tr][W][R][W][R][R][R][Ta][Ta][R][Tr][R][R][Tr][Tr][W][Ta][Ta][W][Ta][W][Tr][R][Ta][W][Ta],R-R-A-B-A-R-R-A-B-W-R-W-R-R-R-A-A-R-B-R-R-B-B-W-A-A-W-A-W-B-R-A-W-A,-17.348409577777783,0.0429185349791404,very small,small,0.0,0,0.1428571428571428,2,0.2857142857142857,2,0.5714285714285714,3,6.0,0.1764705882352941,6.0,0.1764705882352941,10.0,0.2941176470588235,12.0,0.3529411764705882,0.379915222548161,34
2707,[W][Tr][R][Ta][W][W][W][R][Ta][Tr][Ta][R][W][Ta][R][R][R][R][Ta][R][R][Tr][Ta][R][R][Ta][Tr][Tr][Ta][Ta][Tr][Ta][W][R],W-B-R-A-W-W-W-R-A-B-A-R-W-A-R-R-R-R-A-R-R-B-A-R-R-A-B-B-A-A-B-A-W-R,-17.559773777777774,-0.0353326759613322,very small,small,0.1666666666666666,3,0.1666666666666666,2,0.1666666666666666,2,0.5,4,6.0,0.1764705882352941,6.0,0.1764705882352941,10.0,0.2941176470588235,12.0,0.3529411764705882,0.379915222548161,34
2708,[Tr][R][R][R][Ta][Ta][Tr][Ta][Tr][W][Ta][W][Ta][R][R][R][Ta][Ta][R][R][Tr][Ta][Ta][W][R][R][R][W][Ta][Tr][R][W][Tr][W],B-R-R-R-A-A-B-A-B-W-A-W-A-R-R-R-A-A-R-R-B-A-A-W-R-R-R-W-A-B-R-W-B-W,-16.878513066666663,-0.3276158437895863,very small,very small,0.0,0,0.0,0,0.4285714285714285,2,0.5714285714285714,3,6.0,0.1764705882352941,6.0,0.1764705882352941,10.0,0.2941176470588235,12.0,0.3529411764705882,0.379915222548161,34
